RecordID,AQI,PM10,PM2_5,NO2,SO2,O3,Temperature,Humidity,WindSpeed,RespiratoryCases,CardiovascularCases,HospitalAdmissions,HealthImpactScore,HealthImpactClass
207,50.73577143,164.0746541,32.94820767,164.5306918,5.622491582,30.24944366,14.27360751,23.61644161,15.89296897,8,8,1,56.46864768,2
208,331.7508846,163.87428,8.430083393,55.74540135,94.78938227,71.62992503,26.7941046,45.32782732,12.89561963,10,9,1,100,0
209,2.530791923,26.84193684,90.81106452,104.5286866,0.37781852,7.223300498,20.6862873,29.85090945,17.7421855,7,3,6,30.87831016,3
210,80.40402571,125.3952257,160.24198,68.99241695,97.68293219,13.14895363,-6.002365438,54.47379012,16.5830532,5,3,2,81.27837557,0
211,274.3668947,255.9854396,154.3336213,20.96079791,72.88533699,8.885357465,-6.731321478,80.37034376,3.956610101,7,3,4,100,0
212,345.9475988,256.8460866,183.9061258,191.6596966,32.84989197,240.2047069,5.250461875,69.41173501,4.793276011,7,3,2,100,0
213,325.9806298,29.77129948,106.6401329,170.9347741,69.78198431,89.48780353,11.51229983,49.23414143,1.301948276,6,3,3,100,0
214,112.1346547,27.21626482,20.01293431,15.69848489,81.78751572,147.9634319,3.761127959,20.70495321,4.403978343,11,9,2,60.41192191,1
215,356.0896107,78.8086431,117.7377949,143.9574525,24.5362056,236.3532791,22.5729929,96.14412301,6.869777299,11,3,4,100,0
216,118.6245437,262.4298188,155.6791229,69.51598087,77.08956833,148.4830988,-0.244603414,34.33334729,0.576547103,10,2,1,100,0
217,162.6998491,38.67077552,18.66562405,198.9699614,80.4369625,128.7588188,25.20705482,35.00510913,6.299250924,12,7,3,91.62956794,0
218,373.2457026,215.9990408,34.53148022,60.47970397,24.93546301,3.471961947,28.65753709,68.09519997,15.43091683,8,6,2,100,0
219,324.8164495,30.34968588,2.458132231,47.74768907,4.192635438,170.4118508,-3.78403462,79.34586599,16.80655196,11,9,1,100,0
220,424.6117052,186.9413561,118.7305159,113.5781097,20.41222846,37.42292344,22.54031217,98.57374888,0.1774658,7,5,7,100,0
221,328.8064462,106.8201897,177.3468784,167.0252327,20.06464089,229.3944722,38.0717988,97.22478346,0.142940765,9,3,2,100,0
222,284.1543017,236.6741889,134.1326632,38.50377436,6.524045418,77.32131714,-0.358809137,92.23844718,2.926142165,7,6,1,100,0
223,46.83738391,70.10713465,196.4080175,141.8805539,72.60073847,202.2562232,35.46514156,49.17822106,17.45154121,9,6,1,95.74141265,0
224,183.8579015,191.7605488,12.6067305,12.28131663,37.99749245,193.8670583,20.30239746,25.00026938,9.385561023,10,5,1,97.88508564,0
225,132.6011838,70.70476037,180.600217,183.7869486,88.43861675,185.0026809,19.54724337,62.6024083,19.65804152,11,5,0,100,0
226,121.9948217,214.0980849,162.8136575,16.21498323,25.21711057,80.08560226,-7.403865884,11.5530855,17.74662932,7,1,2,100,0
227,486.5052774,262.1034104,62.8483041,182.8462753,45.32321651,80.12693315,27.41501392,27.66239551,17.80256227,8,4,2,100,0
228,196.5488623,38.04053974,194.7053104,98.16144989,63.90174289,258.914413,13.91365263,10.22764571,2.569528639,8,7,4,100,0
229,446.0232776,259.9787066,57.58754963,89.61822256,87.74649497,3.842199789,26.05871959,26.24823213,9.504586984,11,3,4,100,0
230,315.569313,178.0725763,177.8609448,194.6614159,52.46211016,54.45679004,30.45905517,52.72814111,19.87181195,6,5,2,100,0
231,397.4056518,38.13314726,176.1497154,198.0768355,37.35246278,183.0512753,16.18981867,45.399188,2.980884605,12,8,1,100,0
232,251.3185466,128.2625566,151.5315233,130.0356252,86.70150785,245.1138763,3.182215664,43.23669084,11.48466907,12,4,3,100,0
233,288.4519423,48.25808805,112.6940948,25.42385837,31.02464247,107.5036526,-2.92137543,84.78575775,6.885599839,10,9,1,100,0
234,246.2588469,210.1043667,24.00054992,101.2340171,7.942369963,196.0330376,-1.974843603,70.74966742,7.7571628,3,4,3,100,0
235,97.6214939,227.6604403,106.3943469,105.8326202,44.50421075,167.1469259,33.3467327,94.27885866,17.81585008,12,3,5,100,0
236,361.2260576,31.73895608,71.35925113,102.8892856,78.50933065,19.36203134,-3.821095218,50.08069816,11.75805138,14,7,2,100,0
237,140.3861812,151.8419558,158.4434066,113.8983677,3.078083175,186.5250591,9.234703652,34.50067079,15.17552779,7,7,1,100,0
238,12.15798322,244.3875168,151.6258413,3.744942759,58.5882245,244.1710417,6.713732314,21.04160842,13.46468795,9,3,5,85.12340356,0
239,322.736148,280.8489125,182.1225015,142.2454563,59.44640485,297.7344961,33.27278334,70.48246561,10.58031381,13,4,1,100,0
240,88.5553397,154.05536,2.966032486,142.4788604,92.85417634,8.892021796,13.88467503,85.75669796,15.83422398,11,8,5,60.8591965,1
241,470.2292922,285.0837671,161.8206434,23.09395504,28.64648171,198.0174518,39.82232087,26.53654278,19.41465812,7,7,2,100,0
242,476.9642885,160.7066911,187.6924106,114.0478885,27.88366132,124.3648659,26.85273732,89.08774701,19.33639108,5,7,0,100,0
243,457.4321951,118.2571484,157.8600898,113.6722365,44.04836513,2.936366612,32.54617877,57.36485815,15.78904002,11,3,2,100,0
244,185.0793501,254.4609386,26.03889197,136.490084,35.69149015,184.3082831,-5.066386699,22.96725689,9.746595115,5,7,1,100,0
245,7.728308264,147.8948131,16.25582097,17.07953843,73.63458627,36.72818957,2.655112763,67.85769924,3.263179184,9,6,1,29.1257255,3
246,464.1592813,141.5707532,4.169047962,125.3006615,64.17520771,113.5700551,-3.227690221,56.80474674,0.889410179,6,6,3,100,0
247,214.0920742,147.0937468,125.7490452,56.15039015,75.89210379,78.41012775,13.18109862,12.53651926,4.628899367,6,2,4,100,0
248,483.3274095,254.0355006,125.9345304,101.4005981,82.00417912,108.3490207,25.91437441,45.93188843,6.805159992,14,5,2,100,0
249,481.8099885,249.5824625,197.3827428,154.6647105,92.29811327,147.8086745,-1.54682159,80.63091936,2.596992318,6,10,2,100,0
250,426.5047277,121.0559977,79.60863482,141.1291873,43.09367318,107.7628597,-3.491572772,59.98813781,4.495306592,9,7,0,100,0
251,147.224446,99.98995796,66.38125698,23.78060354,98.46973895,165.8195612,20.73043744,35.38370136,1.670909291,10,10,0,90.20601708,0
252,192.5488643,147.5784072,124.8849854,118.2369574,21.56608134,71.59490707,1.515637688,93.5777587,10.47353944,8,0,1,100,0
253,425.5683358,171.8317529,165.1217345,193.8233062,71.43651619,190.6085302,13.96625359,31.40011342,2.526363823,10,8,0,100,0
254,158.4610026,71.50116319,187.3547899,31.35388747,53.40093173,256.1289012,-7.444113614,32.74624062,14.8553726,9,5,2,100,0
255,84.74637334,238.1865254,160.6248332,170.5814175,81.69005947,67.22011407,24.0306406,41.91754117,6.652995563,13,4,2,100,0
256,278.4006312,145.9448297,85.33479612,140.5096161,47.67705206,152.3631648,17.06581908,90.50840751,13.44125428,7,5,2,100,0
257,468.0773871,100.2136645,126.9828471,154.8006626,78.39386354,194.6069354,22.37114495,55.68628559,17.6503887,11,6,4,100,0
258,348.0148983,32.04629789,171.2598653,56.39166543,93.01687146,169.3878394,3.770319003,71.39611533,1.720330851,12,7,2,100,0
259,285.030585,71.65354812,98.12193766,57.57778588,73.22942661,109.6948339,3.930148768,97.86377553,19.78001575,10,5,1,100,0
260,48.58824689,284.7843515,43.33732874,181.2038912,77.60942862,192.6599124,30.06802665,80.49666672,12.90486685,10,2,2,90.84058208,0
261,307.5036133,91.52990605,33.94468795,71.96640642,6.717543127,8.473861863,25.92811565,25.53401068,1.067318709,13,4,1,100,0
262,495.0269251,50.65778681,0.031548916,12.60307814,20.49576622,110.9718696,18.98643256,80.95185361,6.280044639,10,5,2,100,0
263,70.04200762,138.2018375,143.647599,120.1193407,97.43037405,159.7836644,21.40717379,77.35034343,17.72490298,9,3,0,94.46752121,0
264,259.1648262,92.12632301,22.21944177,24.96353381,69.31870038,6.183947651,-5.297791025,30.9355295,11.92467209,11,3,2,97.65530762,0
265,438.686536,10.54777508,48.76781994,159.3192483,56.14490173,152.2946489,32.80856522,39.28148478,5.744447345,6,7,3,100,0
266,370.3843089,96.94356518,59.5752663,128.3492885,36.69763734,196.2763382,28.49535165,73.91154159,18.80989169,11,11,1,100,0
267,348.5078705,163.2325872,112.075972,174.945301,4.438900121,227.7623093,19.52457669,31.45537847,15.74505141,4,6,2,100,0
268,351.242042,165.5137116,79.59145546,156.96745,36.9135908,34.01222442,35.92975656,28.73681821,14.71076992,13,12,2,100,0
269,179.7455756,106.9676764,134.9347984,22.42272967,49.89128733,297.1694625,-1.568104615,73.31254949,17.7685424,15,7,4,100,0
270,146.7959221,134.1908269,11.12773187,76.21413529,21.14595094,181.8503104,24.3328693,89.25359435,15.39559889,11,3,0,84.56072441,0
271,404.6805777,289.6553755,24.78783885,154.91205,17.31367913,108.9581378,38.14908888,16.75150144,5.734767064,9,6,1,100,0
272,405.0566973,113.2045432,99.84230071,83.46829465,50.84165514,74.72785634,5.500448228,50.13169617,11.67772151,11,3,4,100,0
273,433.5361593,77.46804398,67.39295757,194.473097,58.59042356,171.8690585,-9.235384297,64.64576983,16.84572336,11,5,3,100,0
274,456.6202763,73.04011322,59.16267255,147.14809,23.99179189,264.5134941,26.74337335,70.86491072,3.616962134,9,4,2,100,0
275,255.6711994,137.3293838,13.40561581,3.099983338,58.73894745,156.1696188,-9.650983777,99.65763211,3.26046559,9,6,2,100,0
276,250.7581473,227.8560446,179.1438349,175.9971383,90.03399639,198.4416167,33.62668246,71.44227643,3.179524951,7,13,5,100,0
277,399.1475895,61.79645526,138.3637172,20.16095697,47.3173258,107.3089319,-7.184937395,65.81387017,3.885105493,5,3,2,100,0
278,324.9819654,212.7888381,24.32363136,28.10474484,85.73901696,116.4456864,22.63823649,99.07607371,2.064616312,9,4,3,100,0
279,350.9834386,6.344947005,13.00919155,146.8984801,92.72714445,85.85253173,8.859207221,15.46013263,16.7525804,10,5,0,100,0
280,397.8963347,125.6798934,194.9745067,172.9937119,9.239402894,211.6911883,0.167032686,16.69932065,16.36636441,16,3,1,100,0
281,445.0026709,232.7595196,136.2345101,107.2699256,9.581157966,107.756266,34.91291999,60.46142738,3.027379837,10,8,1,100,0
282,168.9975784,101.6198867,83.49121422,57.80994659,47.60441829,57.21492121,27.3122926,42.27981529,14.11074353,12,4,2,89.37106093,0
283,187.7914763,169.1211304,140.3462082,70.26310905,58.81024443,110.8201713,7.022028307,18.70277624,12.53951118,11,3,2,100,0
284,46.99096992,61.49376985,151.2663573,68.57786592,42.58834645,256.1481623,4.207654643,37.58040065,5.523885312,10,6,2,84.61538257,0
285,289.1400705,222.5986173,155.9924405,65.33562076,32.64507704,221.4756131,26.80061471,70.69190387,4.547368674,9,6,1,100,0
286,17.9711369,15.68373098,95.57546113,48.58193436,64.09941161,100.3922533,31.82853813,89.25534673,5.011717106,12,2,1,42.33518298,2
287,232.7990091,255.7627935,85.97655162,121.7734189,0.208151235,272.0426895,25.79252321,18.4892029,14.61261216,18,5,0,100,0
288,271.3223174,59.45891593,2.205616854,180.0810637,96.80732809,22.44979054,21.99946125,58.61305562,6.386341327,12,4,3,100,0
289,143.2706261,262.3194095,185.311423,61.41648262,23.20790882,14.92613742,1.396236259,36.65040083,5.559185552,10,3,4,100,0
290,295.4166303,105.7587724,120.6615757,37.33885949,91.70987686,38.24110644,32.64019916,70.0593547,0.449621997,9,3,0,100,0
291,15.25012497,216.8050723,40.63078744,167.7155333,10.90147445,34.93642676,27.48309917,59.4506345,18.16472988,11,4,4,52.90958049,2
292,18.67409437,95.76758934,183.9206839,148.3566662,23.8087182,26.3502945,15.86371449,93.40399054,15.05408289,7,11,1,69.07836613,1
293,411.3002803,271.7735014,182.9863804,186.1674063,23.48737011,198.4027836,15.57938811,13.39154983,9.455673516,16,5,1,100,0
294,180.0953207,37.99113766,197.8368329,33.10394712,99.61529042,180.2527139,18.45865139,52.30335474,18.85853841,10,6,3,100,0
295,63.53025633,53.55593678,174.8113126,28.85026282,0.460054573,194.2816532,31.41381971,27.34835998,5.870644236,10,4,0,79.84890423,1
296,261.12163,147.9090375,199.5568776,108.2858789,63.96382093,206.5098162,27.11297744,58.31035378,13.49410086,10,3,2,100,0
297,384.9967765,24.58153171,48.93723762,122.886731,86.96865811,227.0639257,32.8122497,86.82214097,6.103007554,5,6,1,100,0
298,107.9105137,58.79405541,168.449917,96.03468837,67.2273654,62.15307825,15.36413858,92.0184875,6.29144851,12,5,4,90.03990865,0
299,311.4452379,283.1299147,164.6056618,119.7933273,36.27338182,186.691054,21.23245295,45.84084969,16.89418333,14,10,1,100,0
300,42.6737325,292.9468983,46.18807184,36.07595378,95.83093627,174.0145978,32.72859034,83.06024709,15.74043907,9,6,2,74.71157445,1
301,25.84086058,112.8777988,19.6875098,95.92275083,89.35207546,283.0980077,1.616003009,35.24572673,5.882148613,7,6,1,64.97231206,1
302,265.6773158,276.9858063,195.8841027,131.6185122,43.39549202,69.71031727,12.20103401,10.56744517,1.627790313,7,6,3,100,0
303,270.3175608,163.4474027,59.2049103,86.54128985,57.33284926,17.61688031,21.03261185,86.97151518,7.151682792,14,6,1,100,0
304,318.7149507,80.92273976,174.1783581,135.8894672,96.75191878,196.0485209,35.75731287,20.74710182,15.20115071,8,6,3,100,0
305,363.0456669,210.7196163,0.825430935,90.23825611,98.25603619,222.0518521,-9.208199448,11.5850011,2.010887224,6,5,1,100,0
306,487.9260397,197.670542,4.204961444,66.71991617,44.98232757,84.95880174,0.628657909,41.8417897,13.44201729,6,11,4,100,0
307,258.1501742,296.7375957,93.17426174,60.72100942,84.73500281,171.2545293,1.722525388,44.14419907,17.7952652,8,6,4,100,0
308,161.4782365,79.51418622,47.74293679,82.1804118,30.1980227,17.86081966,6.330634013,16.94981537,3.584543112,19,3,1,76.96174235,1
309,397.5930974,201.6178508,137.9682567,4.617924536,37.18128729,288.0134524,4.089331021,83.27643818,17.24408649,10,2,5,100,0
310,135.4161256,15.60712651,113.1128651,133.7050277,16.4821883,32.97749199,19.50693928,46.50334572,1.027277649,10,4,6,81.2737739,0
311,219.4857104,34.09381161,15.49715949,169.0211282,20.91845928,20.27116085,34.28101321,54.09312524,13.33760516,10,9,1,89.94874711,0
312,39.22819067,1.175512485,32.52565926,70.92541889,65.68733023,13.23304785,21.84889205,33.81627412,15.82077841,8,8,1,28.20786996,3
313,12.67537171,299.8382043,77.60985401,9.206627228,51.0781618,128.181572,2.076327948,56.03560771,8.895322353,8,10,3,65.05254824,1
314,481.3242073,240.6821091,37.12081279,197.3551195,23.11318606,29.14792304,33.1876425,79.00582516,4.074573896,7,9,1,100,0
315,417.9900603,236.0169044,158.4444694,52.73965109,40.29096164,223.3944723,21.60228946,91.5564444,18.49458998,15,3,3,100,0
316,347.987103,152.9178226,83.21404711,25.32422434,37.31834599,269.6622482,0.948106249,97.34766407,0.399377372,7,5,5,100,0
317,204.4764722,90.02012487,18.68637337,73.95050159,98.73602045,78.0656797,8.083326858,48.40515321,11.10142458,14,4,2,93.2614104,0
318,86.64716004,45.37928534,96.86858045,147.7114081,85.35658372,188.6319358,29.49824034,99.10304729,7.456988174,8,5,5,85.96019479,0
319,78.21852134,85.40242165,18.16763621,58.78331938,38.79663334,12.7015341,26.94655907,36.54601406,9.22114391,5,6,4,42.91925767,2
320,125.1214491,112.7913666,25.78746108,114.9406408,91.39165789,115.9693415,18.82911848,10.62783418,10.73130113,11,6,3,80.15562374,0
321,274.6133324,226.8930291,47.92196641,83.11199889,34.26353916,87.88263403,-2.761624863,79.08553395,10.69497245,3,1,1,100,0
322,357.2979614,161.8985367,171.905541,23.55279846,66.79015127,68.58572893,30.16446487,26.05920837,4.072473275,13,6,1,100,0
323,330.0986884,23.24508797,184.9225065,66.0574025,96.66499967,193.4170469,5.377126428,14.72093543,13.59404646,12,8,1,100,0
324,139.9669485,5.408702688,165.2515459,144.9741011,39.0278864,39.06838391,28.57989695,93.16080303,0.382965824,13,6,2,94.48876367,0
325,477.4326403,30.69965386,66.81544348,122.4007795,67.98849651,258.213157,22.37831829,81.26297474,0.423681884,11,3,2,100,0
326,368.9484583,123.1496141,54.48928822,23.95567598,29.59238111,199.4507719,3.208514082,19.23983214,9.569746826,10,4,1,100,0
327,277.1770263,279.9578751,109.8311382,32.66448194,26.63123156,213.2205536,0.618461407,79.92191371,10.83805761,10,5,0,100,0
328,305.8603731,191.2207444,144.3706321,128.1466719,57.41566664,280.6032926,-3.454503837,85.95997277,5.497789634,13,7,0,100,0
329,209.8000312,240.54777,198.6745576,162.6830829,97.9264598,282.7118615,2.097311829,91.47714987,11.03351067,8,7,2,100,0
330,123.8654948,139.9123784,26.31414238,69.89489919,45.31338487,165.4956971,-2.108548878,58.93246607,10.32218466,11,3,2,81.80776182,0
331,177.9863393,108.499825,9.858399805,119.0621504,93.76369703,148.6139452,20.85256239,73.30708635,6.984411095,7,5,1,96.28150999,0
332,378.9230552,32.52011181,138.8711778,34.12871775,91.43635202,100.6144825,19.93915595,78.60153511,13.03549273,10,2,2,100,0
333,7.196744315,262.7799067,166.4451567,62.27526738,25.37626123,214.6714831,19.30860301,71.97750416,19.15874433,10,4,1,88.76616604,0
334,58.03632025,234.9480087,169.269756,4.054041135,40.18194071,161.4626661,22.09449046,68.21502583,9.816053889,6,10,1,91.72488868,0
335,23.00132101,50.43542928,135.6927098,153.6551896,64.33024785,279.8625239,30.7392267,59.28033275,15.72101519,14,2,2,83.32775284,0
336,20.36440116,153.6781692,190.8031608,80.20196395,51.80458844,71.58778461,35.67763558,53.12759088,4.951931271,11,6,2,75.37549537,1
337,427.730292,146.2124424,102.2009527,163.2251147,9.595852986,93.07580588,1.518776895,99.65125176,15.23901187,6,3,2,100,0
338,351.8289297,187.5274658,182.7629597,141.6745992,99.36980301,94.82713423,19.38872451,40.38047024,12.97811909,13,6,3,100,0
339,237.0869145,283.8560682,193.5624274,165.7488531,75.26540012,241.7995364,-6.083188938,17.94418934,12.7939556,7,7,0,100,0
340,48.91708033,173.9314325,169.4314914,57.13173392,43.76940382,29.71209955,-3.992878082,78.85332685,17.86070681,13,4,2,76.13402773,1
341,245.8079376,162.06518,61.95171265,37.02174609,61.81685497,136.6947363,22.71696565,29.24419401,4.667005099,14,5,2,100,0
342,236.7358854,15.09687988,39.24313023,194.3811365,8.757281727,128.2742211,14.32902808,57.94240237,7.369002342,5,3,1,100,0
343,86.60093496,18.87224281,109.624013,143.4655574,49.53016537,21.9418863,27.91660434,18.62213649,1.66134914,14,8,4,67.33066233,1
344,216.9258246,56.2040374,90.60295008,166.8084536,93.08324158,123.2390996,11.28387405,65.73554747,14.52239954,9,4,0,100,0
345,199.2523672,9.741231508,175.5516684,2.626674742,89.66009581,154.013395,-3.620079658,94.96066635,16.87734571,12,5,3,100,0
346,307.925049,223.0058687,20.00633421,70.89232406,33.73808455,19.53140775,33.60268269,75.04342413,8.116670073,10,1,1,100,0
347,317.5468254,216.9990912,51.54801226,148.5633381,53.13678638,152.9586385,-5.855576443,29.30813004,7.136536369,8,5,1,100,0
348,22.65200489,40.81687033,150.3597889,15.5965666,69.73835241,287.7713714,-0.551767873,97.40242408,13.17303712,9,5,1,74.14189424,1
349,187.3063073,250.8236702,18.997329,113.4679859,34.00092669,293.6742969,3.848843298,37.63782379,1.511809216,14,4,3,100,0
350,312.9299579,46.43581045,64.1528828,85.81455349,6.487921809,159.5039336,39.76403035,49.29534878,5.876837923,16,3,4,100,0
351,251.5681293,90.3526761,77.43107881,3.523301428,50.54416567,154.5290798,10.84299101,54.83053183,7.324255971,8,5,1,100,0
352,428.2449206,74.69306975,124.5187593,47.19511542,60.16357358,85.65244992,15.08542652,99.1646869,10.37180568,8,7,0,100,0
353,329.3468158,111.6921296,31.62652914,56.95839781,0.584160012,299.1346415,28.48483755,16.20022606,9.531384389,15,7,3,100,0
354,81.46721354,76.39912977,172.1208981,22.37198927,9.557537354,82.26875131,21.82077927,72.7055465,4.173608455,8,6,1,76.14648819,1
